  time              x              y              z             vx             vy             vz
  20.2    -0.93500286    -0.26850284              0     0.93261668     -6.4487394              0
  20.2    -0.83825067    -0.57654656              0      2.7206755     -5.6205191              0
  20.3     -0.6629353    -0.83055475              0      4.0515054     -4.3971153              0
  20.3    -0.43310013     -1.0162581              0      4.9137757     -2.9700654              0
  20.4    -0.17155774     -1.1275613              0      5.3449729     -1.4759783              0
  20.4     0.10139716     -1.1638559              0      5.3963352  -0.0054898606              0
  20.5     0.36807578     -1.1281103              0      5.1161617       1.381252              0
  20.5     0.61301333     -1.0257307              0      4.5441672      2.6409019              0
  20.6      0.8224925    -0.86402008              0      3.7113795      3.7365612              0
  20.6     0.98415128     -0.6520746              0      2.6428632      4.6300362              0
  20.7      1.0867788    -0.40101646              0      1.3625342      5.2757758              0
  20.7      1.1204047    -0.12449703              0   -0.099372829      5.6161596              0
  20.8      1.0768415      0.1605995              0     -1.6947663      5.5791137              0
  20.8     0.95092807     0.43341435              0     -3.3406002      5.0814948              0
  20.9     0.74278152     0.66874897              0     -4.8971835      4.0456224              0
  20.9     0.46120971     0.83797659              0     -6.1515807      2.4394963              0
    21     0.12762345      0.9126986              0      -6.832654     0.34355916              0
    21    -0.22205569      0.8723325              0     -6.6931033     -1.9877377              0
  21.1    -0.54168688     0.71392484              0     -5.6498052      -4.147163              0
  21.1    -0.78703621     0.45761621              0     -3.8775738     -5.7247168              0
  21.2    -0.92944426     0.14145316              0     -1.7442443     -6.4912673              0
  21.2    -0.96146064    -0.19151052              0     0.36681294     -6.4586643              0
  21.3    -0.89276297    -0.50441327              0      2.1911898     -5.7963143              0
  21.3    -0.74234165    -0.77114196              0       3.605846     -4.7139762              0
  21.4    -0.53217837    -0.97581089              0      4.5857685     -3.3920152              0
  21.4     -0.2837648     -1.1103435              0      5.1543387     -1.9625889              0
  21.5     -0.0167445     -1.1720698              0      5.3506668    -0.51630193              0
  21.5     0.25130187     -1.1619737              0      5.2133135     0.88446207              0
  21.6     0.50458685     -1.0836236              0      4.7741202      2.1931821              0
  21.6     0.72871389    -0.94265546              0      4.0573371      3.3694006              0
  21.7     0.91032056    -0.74668351              0      3.0816477      4.3709707              0
  21.7      1.0368787    -0.50555839              0      1.8645024      5.1475504              0
  21.8      1.0967708    -0.23192847              0      0.4294739      5.6350814              0
  21.8      1.0798261     0.05794975              0     -1.1816836      5.7523355              0
  21.9     0.97860244     0.34330508              0      -2.890392      5.4033319              0
  21.9     0.79078686     0.59828294              0     -4.5567708      4.4939565              0
    22     0.52292536     0.79270073              0      -5.959867      2.9748205              0
    22     0.19480016     0.89576499              0     -6.8120812      0.9136346              0
  22.1    -0.15828276     0.88406419              0     -6.8460193     -1.4384354              0
  22.1    -0.48980177     0.75192146              0     -5.9614354     -3.6697884              0
  22.2    -0.75442629     0.51708535              0      -4.319319     -5.3637359              0
  22.2    -0.92173367     0.21554786              0     -2.2736309     -6.2815582              0
  22.3    -0.98178938    -0.11107048              0    -0.19654822     -6.4187196              0
  22.3    -0.94138849    -0.42632409              0      1.6498652     -5.9238271              0
  22.4    -0.81680286    -0.70345319              0      3.1352894     -4.9883159              0
  22.4    -0.62785955    -0.92515568              0      4.2222035     -3.7807889              0
  22.5    -0.39458251     -1.0815321              0      4.9207603     -2.4279836              0
  22.5    -0.13578352      -1.167954              0       5.258417     -1.0193475              0
  22.6      0.1312592     -1.1834668              0      5.2641188     0.38161179              0
  22.6     0.39062836     -1.1297929              0      4.9616971       1.726219              0
  22.7      0.6274289     -1.0108449              0       4.368296      2.9713807              0
  22.7     0.82745796    -0.83265479              0      3.4957205      4.0718342              0
  22.8     0.97700095    -0.60366151              0      2.3542723      4.9731952              0
  22.8      1.0628852    -0.33533527              0     0.95995893      5.6055837              0
  22.9      1.0729968   -0.043103142              0    -0.65293694      5.8789955              0
  22.9     0.99759149     0.25256428              0      -2.411595      5.6846087              0
    23     0.83183735     0.52535773              0     -4.1771797      4.9114005              0
    23     0.57987352     0.74370433              0     -5.7216534      3.4917641              0
  23.1       0.259672     0.87453414              0     -6.7415915      1.4797439              0
  23.1   -0.094285629     0.89167872              0     -6.9500673    -0.87789475              0
  23.2    -0.43533473     0.78674466              0     -6.2299428     -3.1668178              0
  23.2    -0.71727991     0.57499694              0     -4.7276965     -4.9654102              0
  23.3    -0.90810438     0.29020364              0     -2.7821059     -6.0264248              0
  23.3    -0.99549049   -0.027645541              0    -0.75295082      -6.329358              0
  23.4    -0.98339946    -0.34273216              0      1.1011535     -6.0022397              0
  23.4    -0.88537514    -0.62786951              0      2.6438451     -5.2181387              0
  23.5    -0.71901495    -0.86454603              0      3.8263174     -4.1333945              0
  23.5     -0.5027434      -1.041209              0      4.6464375     -2.8684367              0
  23.6     -0.2543712     -1.1513897              0      5.1205727     -1.5104906              0
  23.6   0.0093138762      -1.192258              0       5.268278     -0.1231106              0
  23.7      0.2724566     -1.1637008              0      5.1053446       1.243892              0
  23.7     0.51984834     -1.0678688              0      4.6415841      2.5457368              0
  23.8     0.73661501    -0.90912708              0      3.8815162       3.734934              0
  23.8     0.90799996    -0.69437541              0      2.8276854      4.7538821              0
  23.9      1.0193836    -0.43373887              0      1.4876816      5.5275903              0
  23.9      1.0567681    -0.14161638              0    -0.11279762       5.957763              0
    24      1.0081038     0.16203743              0     -1.9079872      5.9228372              0
    24      0.8659694     0.45066734              0     -3.7613592      5.2945038              0
  24.1     0.63196787     0.69148781              0     -5.4387745      3.9862054              0
  24.1     0.32209195     0.84928788              0     -6.6217203      2.0374715              0
  24.2   -0.030204158     0.89523496              0     -7.0044445    -0.31043385              0
  24.2     -0.3783525     0.81824449              0      -6.453259     -2.6421295              0
  24.3    -0.67553006     0.63102201              0     -5.0995293     -4.5328623              0
  24.3    -0.88830543     0.36495827              0     -3.2656626     -5.7279504              0
  24.4     -1.0020963    0.058226972              0     -1.2979388     -6.1914457              0
  24.4     -1.0180993     -0.2541863              0     0.54955699     -6.0311505              0
  24.5    -0.94714062    -0.54488807              0      2.1356793     -5.4018313              0
  24.5    -0.80453138    -0.79436943              0      3.4015951     -4.4471563              0
  24.6    -0.60698111    -0.98960371              0      4.3338875     -3.2804462              0
  24.6    -0.37114263      -1.122414              0      4.9384793     -1.9857095              0
  24.7    -0.11313318     -1.1881747              0      5.2258595    -0.62551282              0
  24.7     0.15144331     -1.1849653              0      5.2038543     0.75020185              0
  24.8     0.40725225     -1.1131545              0      4.8748196      2.0959315              0
  24.8     0.63892527    -0.97537218              0       4.235679      3.3628918              0
  24.9     0.83082015    -0.77686529              0      3.2806924      4.4911573              0
  24.9     0.96699451    -0.52625645              0      2.0082389      5.4014281              0
    25       1.031644    -0.23672248              0     0.43434805      5.9877049              0
    25      1.0104293    0.072514033              0     -1.3835657      6.1158876              0
  25.1     0.89328748     0.37486628              0     -3.3125614      5.6401019              0
  25.1     0.67917317     0.63652423              0     -5.1134239      4.4542127              0
  25.2     0.38194509     0.82028755              0     -6.4533894      2.5824785              0
  25.2     0.03383423     0.89477207              0     -7.0087316     0.25957996              0
  25.3    -0.31892807     0.84624555              0     -6.6296627     -2.0997759              0
  25.3    -0.62913204     0.68479448              0     -5.4319229     -4.0694941              0
  25.4    -0.86212037     0.43929613              0     -3.7204933     -5.3885767              0
  25.4     -1.0011814     0.14593682              0     -1.8271552     -6.0062552              0
  25.5     -1.0448359    -0.16132939              0 -0.00041136626     -6.0105768              0
  25.5     -1.0012225    -0.45512087              0      1.6150776     -5.5381741              0
  25.6    -0.88332813     -0.7151468              0      2.9517385     -4.7197339              0
  25.6    -0.70604865    -0.92709425              0       3.985922       -3.66076              0
  25.7    -0.48473593     -1.0812228              0      4.7138279     -2.4411267              0
  25.7    -0.23466586     -1.1712069              0      5.1372978     -1.1214297              0
  25.8     0.02899385     -1.1933658              0      5.2563713     0.24924083              0
  25.8     0.29097127     -1.1462828              0      5.0659298      1.6256299              0
  25.9     0.53558683     -1.0308028              0        4.55509       2.958625              0
  25.9     0.74648027    -0.85042033              0       3.709387      4.1869317              0
    26     0.90652553    -0.61210961              0       2.517263      5.2278275              0
    26     0.99820657    -0.32763758              0     0.98403635      5.9682964              0
  26.1      1.0049292   -0.015279964              0    -0.84251145      6.2620071              0
  26.1     0.91395543     0.29856313              0     -2.8343122      5.9453434              0
  26.2     0.72149795     0.57925438              0     -4.7481336       4.892076              0
  26.2     0.43914207     0.78777073              0     -6.2378975      3.1105353              0
  26.3    0.097708195     0.89030791              0     -6.9628955     0.82776177              0
  26.3    -0.25714748     0.87054691              0     -6.7577934     -1.5439541              0
  26.4    -0.57807114      0.7359125              0     -5.7222907     -3.5789621              0
  26.4    -0.82937655     0.51265069              0     -4.1430231      -5.011085              0
  26.5    -0.99237345       0.234804              0     -2.3363809     -5.7754552              0
  26.5     -1.0630146    -0.06489483              0    -0.54426762     -5.9409531              0
  26.6     -1.0468002    -0.35929131              0      1.0864075     -5.6263489              0
  26.6    -0.95437389    -0.62752972              0      2.4806336     -4.9491386              0
  26.7    -0.79873685    -0.85420517              0      3.6056222     -4.0063995              0
  26.7    -0.59381167     -1.0281697              0      4.4486402     -2.8730373              0
  26.8    -0.35387283     -1.1415089              0      5.0033893     -1.6067539              0
  26.8   -0.093472734     -1.1888451              0      5.2624012    -0.25483706              0
  26.9      0.1723673     -1.1669926              0      5.2131693       1.138673              0
  26.9     0.42784419     -1.0749777              0      4.8368941       2.525327              0
    27     0.65605671    -0.91445991              0      4.1100394      3.8434692              0
    27     0.83884813    -0.69063083              0       3.010459      5.0079199              0
  27.1      0.9571026    -0.41366792              0       1.531765       5.899428              0
  27.1     0.99202463    -0.10068802              0    -0.28915281      6.3598362              0
  27.2     0.92818732      0.2223157              0      -2.330379      6.2077126              0
  27.2     0.75898673     0.52008324              0     -4.3457503      5.2963352              0
  27.3     0.49361229     0.75194922              0     -5.9769076      3.6175537              0
  27.3     0.16129597     0.88183861              0     -6.8672888       1.389741              0
  27.4    -0.19311659     0.89092331              0     -6.8366644    -0.97897513              0
  27.4    -0.52237047      0.7839411              0     -5.9683778     -3.0651491              0
  27.5    -0.78995436      0.5844084              0     -4.5299422     -4.5985741              0
  27.5    -0.97536469     0.32408368              0     -2.8215717     -5.5010958              0
  27.6     -1.0721115    0.034298816              0     -1.0775961     -5.8231253              0
  27.6     -1.0831243    -0.25822884              0     0.55408041     -5.6659429              0
  27.7     -1.0167035    -0.53229547              0      1.9923172     -5.1337471              0
  27.7    -0.88389258    -0.77160355              0      3.1963124     -4.3146804              0
  27.8    -0.69707224    -0.96376351              0      4.1452511     -3.2779361              0
  27.8    -0.46936747     -1.0993972              0      4.8252854      -2.077466              0
  27.9     -0.2145437     -1.1715101              0      5.2218147    -0.75784672              0
  27.9    0.052814005     -1.1751818              0      5.3151343     0.63904987              0
    28     0.31696973     -1.1076051              0      5.0785246      2.0664438              0
    28     0.56066647    -0.96853745              0      4.4791288       3.463371              0
  28.1     0.76488261    -0.76126802              0      3.4836422      4.7432306              0
  28.1     0.90903069    -0.49421439              0      2.0730329       5.781408              0
  28.2      0.9721859    -0.18312722              0       0.272073      6.4084205              0
  28.2     0.93623799     0.14662766              0     -1.8047376      6.4250496              0
  28.3     0.79171214     0.45937775              0     -3.9094097      5.6638062              0
  28.3     0.54529701     0.71300828              0     -5.6724326      4.0996164              0
  28.4     0.22446888     0.86933938              0     -6.7226479      1.9411928              0
  28.4    -0.12696778     0.90712757              0     -6.8656725    -0.40923177              0
  28.5    -0.46209837     0.82841621              0     -6.1682822     -2.5321341              0
  28.5      -0.743796     0.65391415              0     -4.8782363     -4.1544352              0
  28.6      -0.949922     0.41297269              0      -3.278894     -5.1855903              0
  28.6     -1.0716854     0.13535512              0     -1.5960877     -5.6583409              0
  28.7     -1.1095308     -0.1528614              0    0.022513466     -5.6569486              0
  28.7     -1.0694341    -0.43033974              0      1.4909424     -5.2723103              0
  28.8    -0.96043653    -0.68009243              0      2.7615322     -4.5832314              0
  28.8    -0.79328084    -0.88866288              0      3.8062894     -3.6525424              0
  28.9    -0.57980758     -1.0453467              0      4.6044835     -2.5296642              0
  28.9    -0.33283248     -1.1416293              0      5.1348494     -1.2556029              0
    29   -0.066322641      -1.170907              0      5.3707764     0.13086772              0
    29     0.20424516     -1.1285425              0      5.2777265      1.5856491              0
  29.1     0.46145001     -1.0123421              0       4.813375      3.0495568              0
  29.1     0.68558266    -0.82358685              0      3.9327757      4.4356689              0
  29.2     0.85472758    -0.56877517              0      2.6033793      5.6149616              0
  29.2     0.94592059    -0.26209069              0     0.83665895       6.407218              0
  29.3     0.93839348    0.071946637              0     -1.2615361      6.5955667              0
  29.3     0.81976698     0.39746597              0     -3.4425091      5.9916048              0
  29.4     0.59414257     0.67110712              0     -5.3268186       4.553005              0
  29.4     0.28708512     0.85276648              0     -6.5300882      2.4778702              0
  29.5   -0.058866252     0.91889414              0     -6.8446054      0.1608351              0
  29.5    -0.39737542     0.86884999              0     -6.3204739     -1.9841597              0
  29.6    -0.69091365     0.72047817              0     -5.1852133     -3.6823227              0
  29.6    -0.91589675     0.50061772              0     -3.7047585     -4.8316934              0
  29.7     -1.0613895     0.23730884              0     -2.0955769     -5.4482366              0
  29.7     -1.1254544   -0.044205936              0     -0.5039075     -5.5997609              0
  29.8     -1.1117802    -0.32266725              0     0.98074378     -5.3639612              0
  29.8     -1.0273801    -0.58060205              0      2.3050069     -4.8100099              0
  29.9    -0.88127956    -0.80366824              0      3.4346569     -3.9938239              0
  29.9    -0.68391437    -0.97998444              0      4.3428159     -2.9595927              0
    30    -0.44699797     -1.0996275              0      5.0021095     -1.7439514              0
    30    -0.18370342     -1.1543796              0      5.3794129    -0.38167839              0
  30.1    0.090943311     -1.1377954              0      5.4325774      1.0868165              0
  30.1     0.35955432     -1.0456979              0      5.1097677      2.6052432              0
  30.2     0.60192009    -0.87727103              0      4.3540059       4.087514              0
  30.2     0.79495491    -0.63694653              0      3.1184241      5.4012254              0
  30.3     0.91376249    -0.33714849              0      1.4000679      6.3561038              0
  30.3      0.9349617  -0.0013361536              0    -0.70505963      6.7178603              0
  30.4     0.84325653     0.33463754              0      -2.948678      6.2771665              0
  30.4     0.64009389      0.6263805              0     -4.9427263      4.9742275              0
  30.5      0.3489839     0.83206028              0     -6.2910967      2.9956348              0
  30.5    0.010984227     0.92594398              0     -6.7736463     0.72677099              0
  30.6    -0.32838073     0.90473738              0     -6.4238103     -1.4255973              0
  30.6     -0.6313968     0.78338425              0     -5.4485287     -3.1861238              0
  30.7    -0.87323361       0.586125              0     -4.0958512     -4.4424759              0
  30.7     -1.0409819     0.33913666              0     -2.5720768     -5.1948207              0
  30.8     -1.1304413    0.066642929              0     -1.0208646     -5.4951696              0
  30.8     -1.1430684     -0.2103803              0     0.46600289     -5.4082173              0
  30.9      -1.083841     -0.4741788              0      1.8306177     -4.9933154              0
  30.9    -0.96000661    -0.70971183              0      3.0335052     -4.2990178              0
    31    -0.78049048    -0.90408057              0      4.0424361     -3.3636696              0
    31    -0.55576301     -1.0460788              0      4.8245629     -2.2188002              0
  31.1    -0.29803419     -1.1259606              0      5.3407347     -0.8943376              0
  31.1   -0.021689537     -1.1355126              0       5.541506     0.57399038              0
  31.2     0.25611641     -1.0685616              0      5.3655948      2.1339192              0
  31.2     0.51486994    -0.92212064              0      4.7436979      3.7013975              0
  31.3     0.73048619    -0.69842181              0      3.6139061      5.1417387              0
  31.3     0.87626055    -0.40794676              0      1.9577725       6.255369              0
  31.4     0.92626344    -0.07288491              0     -0.1396924      6.7909206              0
  31.4     0.86229131      0.2711453              0     -2.4317489      6.5182643              0
  31.5     0.68308854     0.57894152              0     -4.5231109       5.360042              0
  31.5     0.40998022      0.8071495              0     -6.0075227       3.490488              0
  31.6    0.082336271     0.92799033              0     -6.6533758      1.2841433              0
  31.6    -0.25535736     0.93556383              0     -6.4775485    -0.86091082              0
  31.7    -0.56541858     0.84189924              0     -5.6662067     -2.6699245              0
  31.7    -0.82197803     0.66857138              0     -4.4491617      -4.021297              0
  31.8     -1.0103347     0.43976954              0     -3.0218125     -4.9004539              0
  31.8     -1.1241593     0.17852599              0     -1.5241433     -5.3443501              0
  31.9     -1.1627491   -0.094665473              0   -0.048986372     -5.4049815              0
  31.9     -1.1290579    -0.36197216              0      1.3423714     -5.1317996              0
    32     -1.0285119    -0.60784543              0      2.6062119     -4.5656505              0
    32    -0.86843673    -0.81853721              0      3.7058032     -3.7385132              0
  32.1    -0.65793161    -0.98169675              0      4.6035357     -2.6761505              0
  32.1    -0.40808316     -1.0861523              0      5.2548123      -1.402836              0
  32.2    -0.13245038     -1.1219803              0      5.6033083    0.051353865              0
  32.2     0.15224767     -1.0810169              0      5.5784676      1.6393185              0
  32.3     0.42539637     -0.9580485              0      5.0984683      3.2802821              0
  32.3      0.6620945    -0.75298866              0      4.0857214      4.8384303              0
  32.4     0.83396851    -0.47420547              0       2.505294      6.1057172              0
  32.4      0.9126239    -0.14241695              0     0.43011878      6.8141364              0
  32.5     0.87698039     0.20720817              0     -1.8957256      6.7130237              0
  32.5     0.72305134     0.52888542              0     -4.0712001      5.7074808              0
  32.6     0.46986038     0.77795625              0     -5.6815661      3.9586019              0
  32.6     0.15489474     0.92474561              0     -6.4847704      1.8285775              0
  32.7    -0.17861666       0.960814              0     -6.4813545    -0.29461889              0
  32.7    -0.49324072     0.89528372              0     -5.8366575     -2.1379734              0
  32.8    -0.76228241     0.74701666              0     -4.7620086     -3.5717737              0
  32.8    -0.96944157     0.53810635              0     -3.4412519      -4.567826              0
  32.9     -1.1064076     0.29023406              0     -2.0096662     -5.1488497              0
  32.9     -1.1704082    0.023221388              0     -0.5599518     -5.3545397              0
    33     -1.1624028    -0.24521991              0     0.84436847     -5.2244748              0
    33     -1.0859713    -0.49922609              0      2.1563549      -4.791555              0
  33.1     -0.9467673    -0.72437541              0      3.3356648     -4.0809674              0
  33.1    -0.75240487    -0.90732283              0      4.3407043     -3.1121275              0
  33.2    -0.51269687     -1.0355882              0       5.122098       -1.90291              0
  33.2    -0.24019507     -1.0976138              0      5.6171614    -0.47680397              0
  33.3    0.049019272     -1.0832686              0      5.7463444      1.1253897              0
  33.3     0.33443937    -0.98507486              0      5.4152164      2.8274375              0
  33.4     0.59054092     -0.8005248              0      4.5299592      4.4936011              0
  33.4     0.78743529    -0.53571475              0      3.0382415      5.9082559              0
  33.5     0.89436506    -0.20969921              0     0.99990174      6.7872971              0
  33.5     0.88742546     0.14301496              0     -1.3447521      6.8599343              0
  33.6     0.75988985     0.47629422              0     -3.5904706      6.0138712              0
  33.6     0.52837841     0.74440207              0     -5.3157621      4.3963486              0
  33.7     0.22831364     0.91592908              0     -6.2691974      2.3557934              0
  33.7   -0.098541336     0.97998141              0     -6.4353082     0.26874411              0
  33.8    -0.41521718     0.94280349              0     -5.9586925     -1.5946448              0
  33.8    -0.69441058     0.82051693              0     -5.0320613     -3.0977473              0
  33.9    -0.91842331     0.63302877              0     -3.8271341     -4.1999305              0
  33.9      -1.077124     0.40052388              0     -2.4735253     -4.9105712              0
    34     -1.1657758     0.14197164              0     -1.0626762     -5.2575546              0
    34     -1.1833916    -0.12523158              0     0.34077199      -5.270719              0
  34.1     -1.1316986    -0.38510025              0      1.6876853     -4.9748862              0
  34.1     -1.0146231     -0.6227202              0      2.9350364     -4.3881256              0
  34.2      -0.838195    -0.82391282              0       4.038085     -3.5230108              0
  34.2    -0.61081458    -0.97502128              0      4.9434257     -2.3903403              0
  34.3    -0.34385243     -1.0629469              0       5.582633     -1.0061229              0
  34.3   -0.052551276     -1.0756336              0      5.8675506      0.5962638              0
  34.4     0.24290264     -1.0033205              0      5.6911528      2.3464128              0
  34.4     0.51656401    -0.84099229              0      4.9429364      4.1099042              0
  34.5     0.73719628    -0.59233005              0      3.5523484      5.6644851              0
  34.5     0.87179885    -0.27454378              0      1.5651953      6.7105908              0
  34.6     0.89371581    0.078729035              0    -0.78308096      6.9578592              0
  34.6     0.79349075     0.42124214              0      -3.084623      6.2768555              0
  34.7      0.5852535     0.70641458              0     -4.9129646      4.8003303              0
  34.7     0.30219429     0.90127517              0     -6.0084073      2.8616414              0
  34.8   -0.015587222     0.99257873              0     -6.3399044     0.82466738              0
  34.8    -0.33179615     0.98374191              0     -6.0315333     -1.0443999              0
  34.9    -0.61874055     0.88813873              0      -5.257359     -2.6032491              0
  34.9    -0.85753206       0.723417              0     -4.1764943     -3.8000364              0
    35       -1.03639     0.50813509              0     -2.9120121      -4.631755              0
    35     -1.1487333      0.2602415              0     -1.5530296      -5.115058              0
  35.1     -1.1916929  -0.0033707052              0    -0.16422392     -5.2702784              0
  35.1     -1.1651557    -0.26678634              0      1.2040998     -5.1141344              0
  35.2      -1.071283    -0.51478414              0      2.5071807     -4.6573532              0
  35.2    -0.91443759    -0.73252166              0      3.6980206     -3.9052636              0
  35.3     -0.7014809     -0.9053105              0       4.720008     -2.8609862              0
  35.3    -0.44243678     -1.0186203              0      5.4996894     -1.5322073              0
  35.4    -0.15151196     -1.0585312              0      5.9407959    0.056219721              0
  35.4      0.1516428     -1.0129983              0       5.923825       1.841006              0
  35.5     0.44087054    -0.87443063              0      5.3212297      3.6903208              0
  35.5     0.68376578    -0.64396623              0      4.0435084      5.3762813              0
  35.6     0.84522139    -0.33680251              0      2.1215849      6.5846002              0
  35.6     0.89592427     0.01449379              0     -0.2150409      7.0060422              0
  35.7      0.8237173     0.36380172              0     -2.5575558      6.4944087              0
  35.7     0.64016869     0.66393466              0     -4.4763261      5.1674066              0
  35.8     0.37608468     0.88054237              0     -5.7045214      3.3421388              0
  35.8    0.069716552     0.99814854              0     -6.1960505      1.3687032              0
  35.9    -0.24352036      1.0174127              0     -6.0548189    -0.49174697              0
  35.9    -0.53576534     0.94897384              0     -5.4363249     -2.0924643              0
    36    -0.78715285     0.80816626              0      -4.486687     -3.3716589              0
    36    -0.98443404     0.61180795              0     -3.3216461      -4.314957              0
  36.1     -1.1193175     0.37667056              0     -2.0270008     -4.9284395              0
  36.1     -1.1871341     0.11896399              0    -0.66642565     -5.2232677              0
  36.2       -1.18596    -0.14565621              0     0.70961219     -5.2081355              0
  36.2     -1.1161729    -0.40184956              0       2.055584     -4.8863079              0
  36.3    -0.98040163      -0.634287              0      3.3231651     -4.2555617              0
  36.3    -0.78385639    -0.82740573              0      4.4534296     -3.3108193              0
  36.4    -0.53505867    -0.96536893              0      5.3686987     -2.0506631              0
  36.4    -0.24698652      -1.032472              0      5.9651879    -0.49035207              0
  36.5    0.061460118     -1.0144041              0        6.11114      1.3152313              0
  36.5     0.36412748    -0.90094891              0      5.6617048       3.238133              0
  36.6      0.6276306    -0.69059084              0      4.5078089      5.0458796              0
  36.6     0.81490838    -0.39636095              0      2.6647368      6.4102941              0
  36.7     0.89410428   -0.049561424              0     0.35499476      7.0041113              0
  36.7     0.85040785     0.30405019              0     -2.0133365      6.6648546              0
  36.8     0.69277063     0.61692403              0      -4.009275      5.4947218              0
  36.8     0.44948035     0.85352237              0     -5.3600171      3.7935041              0
  36.9     0.15676893     0.99627444              0      -6.005059      1.8965062              0
  36.9    -0.15102554       1.043173              0     -6.0286071    0.058798394              0
    37    -0.44609178      1.0021543              0     -5.5677777     -1.5696943              0
    37    -0.70780332     0.88620355              0     -4.7554049     -2.9185273              0
  37.1    -0.92163227     0.71030155              0     -3.6992001     -3.9630258              0
  37.1     -1.0777233     0.48990097              0     -2.4807269     -4.6994339              0
  37.2      -1.169705     0.24035816              0     -1.1616712     -5.1301679              0
  37.2     -1.1938904   -0.023115817              0      0.2083232     -5.2560807              0
  37.3     -1.1488726     -0.2852499              0      1.5839309      -5.072959              0
  37.3     -1.0354973    -0.53041172              0      2.9164651     -4.5708207              0
  37.4    -0.85722613    -0.74233197              0      4.1456376     -3.7359578              0
  37.4    -0.62093358     -0.9040075              0      5.1904317     -2.5571347              0
  37.5    -0.33818296    -0.99804544              0      5.9402428     -1.0389872              0
  37.5   -0.026909304     -1.0079062              0      6.2513837     0.77328387              0
  37.6     0.28695541    -0.92071705              0      5.9615428      2.7568947              0
  37.6     0.56924498    -0.73221675              0      4.9415622      4.6758522              0
  37.6     0.78111163    -0.45313183              0      3.1904315       6.189018              0
  37.7     0.88828813    -0.11331495              0     0.92264031       6.952081              0
  37.7     0.87337566     0.24207627              0     -1.4561731      6.7868791              0
  37.8     0.74267082     0.56537296              0     -3.5154902      5.7797301              0
  37.8     0.52182663     0.82004928              0     -4.9777086      4.2121913              0
  37.9     0.24489996     0.98659209              0     -5.7686373      2.4038717              0
  37.9   -0.055037093      1.0604364              0     -5.9533731     0.60275296              0
    38    -0.35043735      1.0468674              0     -5.6509391      -1.039319              0
    38      -0.620131     0.95650455              0      -4.980695     -2.4445521              0
  38.1    -0.84850685     0.80241218              0     -4.0417237     -3.5790773              0
  38.1     -1.0243034     0.59859682              0     -2.9105218     -4.4301044              0
  38.2      -1.139559     0.35940174              0     -1.6458608      -4.991821              0
  38.2     -1.1888895    0.099414715              0    -0.29560909     -5.2575217              0
  38.3     -1.1691199    -0.16635043              0       1.096078     -5.2156043              0
  38.3     -1.0792817    -0.42214571              0      2.4811396     -4.8482225              0
  38.4    -0.92100598    -0.65117268              0      3.7989297     -4.1326993              0
  38.4    -0.69938868    -0.83541564              0      4.9660584      -3.047343              0
  38.5    -0.42440015    -0.95590697              0      5.8658916     -1.5851863              0
  38.5    -0.11279952    -0.99393426              0      6.3432362     0.21950312              0
  38.6     0.20992348    -0.93395666              0      6.2182633      2.2503989              0
  38.6     0.50902681    -0.76889437              0       5.341334      4.2690843              0
  38.7     0.74405687    -0.50704823              0      3.6945949      5.9224803              0
  38.7      0.8784863    -0.17664635              0      1.4835294      6.8503515              0
  38.8     0.89240981     0.17798691              0    -0.89038274       6.859543              0
  38.8     0.78944803     0.50930796              0     -2.9988737      6.0202187              0
  38.9     0.59252244     0.78000878              0     -4.5607252      4.5949218              0
  38.9     0.33337551     0.96880013              0     -5.4888727      2.8867731              0
    39    0.043635179      1.0686861              0     -5.8300032      1.1357052              0
    39    -0.24962481      1.0823707              0      -5.685437    -0.50575849              0
  39.1    -0.52490852      1.0181102              0     -5.1609719     -1.9537913              0
  39.1      -0.765722     0.88699152              0     -4.3465646     -3.1664678              0
  39.2    -0.95956498     0.70146346              0      -3.312903     -4.1228262              0
  39.2     -1.0970123      0.4747089              0     -2.1149873     -4.8094235              0
  39.3     -1.1710637     0.22052111              0    -0.79800008     -5.2123758              0
  39.3     -1.1768123   -0.046528675              0     0.59602521     -5.3128844              0
  39.4     -1.1114612    -0.31076733              0      2.0206565     -5.0852392              0
  39.4    -0.97474665    -0.55505259              0      3.4159378     -4.4975532              0
  39.5    -0.76986741    -0.76052265              0      4.6971411     -3.5171223              0
  39.5    -0.50503254    -0.90676482              0       5.742483     -2.1244541              0
  39.6    -0.19561911    -0.97296806              0      6.3857838    -0.34166585              0
  39.6     0.13354584    -0.94093141              0       6.429744      1.7226442              0
  39.7     0.44735528    -0.80070363              0      5.7039699      3.8287479              0
  39.7     0.70394282    -0.55805662              0      4.1733284      5.6127377              0
  39.8     0.86468813    -0.23942986              0      2.0333467      6.6997058              0
  39.8     0.90727749     0.11191397              0     -0.3203596      6.8822905              0
  39.9     0.83265216     0.44879919              0     -2.4635197      6.2143288              0
  39.9     0.66092552     0.73334685              0     -4.1124853      4.9387137              0
    40     0.42140364     0.94267056              0     -5.1682139      3.3413972              0
    40     0.14410413      1.0674866              0     -5.6597854      1.6533537              0
  40.1     -0.1445749      1.1080059              0     -5.6713059    0.026564545              0
  40.1    -0.42302646       1.070143              0     -5.2950266     -1.4504158              0
  40.2    -0.67407756     0.96296434              0     -4.6113861     -2.7287656              0
  40.2    -0.88416507     0.79726647              0     -3.6846165     -3.7802657              0
