  time              x              y              z             vx             vy             vz
  20.1     -1.0005617     0.21107206              0    -0.34410867     -6.2038835              0
  20.2     -1.0177671   -0.099122111              0      1.5347019     -6.0209029              0
  20.2    -0.94103205    -0.40016725              0      3.2718585     -5.2821892              0
  20.3    -0.77743913    -0.66427672              0      4.7070205     -4.0559263              0
  20.3     -0.5420881    -0.86707303              0      5.7077218      -2.455299              0
  20.4    -0.25670201    -0.98983798              0      6.1815968    -0.62804604              0
  20.4    0.052377827     -1.0212403              0      6.0849067      1.2571759              0
  20.5     0.35662316    -0.95838149              0       5.426576      3.0263598              0
  20.5     0.62795196     -0.8070635              0      4.2673691      4.5162088              0
  20.6     0.84132042    -0.58125305              0      2.7142813       5.589209              0
  20.6     0.97703448     -0.3017926              0     0.91066381      6.1463219              0
  20.7      1.0225677   0.0055234914              0    -0.97700855      6.1361254              0
  20.7     0.97371725     0.31232976              0     -2.7745024      5.5595609              0
  20.8     0.83499212     0.59030781              0      -4.315908      4.4698455              0
  20.8     0.61919672     0.81380008              0     -5.4589527      2.9675607              0
  20.9     0.34624909     0.96217812              0     -6.0981327      1.1913682              0
  20.9     0.04134245      1.0217465              0     -6.1744514    -0.69478835              0
    21    -0.26738012     0.98700711              0     -5.6808645     -2.5168155              0
    21    -0.55142334     0.86116633              0     -4.6629303      -4.106539              0
  21.1    -0.78456986     0.65583938              0     -3.2146048     -5.3172265              0
  21.1    -0.94530009     0.38997806              0     -1.4695693     -6.0371307              0
  21.2     -1.0187786    0.088121526              0      0.4111083     -6.1998041              0
  21.2    -0.99822314    -0.22186868              0      2.2538404     -5.7902318              0
  21.3    -0.88553113    -0.51138027              0      3.8885416     -4.8462176              0
  21.3    -0.69110405    -0.75369115              0      5.1643281     -3.4548946              0
  21.4    -0.43288764    -0.92643588              0      5.9634439     -1.7446827              0
  21.4    -0.13471545       -1.01367              0      6.2121303     0.12656448              0
  21.5     0.17589107     -1.0073418              0      5.8874332      1.9861297              0
  21.5     0.47026273    -0.90803531              0      5.0193225      3.6623739              0
  21.6     0.72122885    -0.72491661              0      3.6879253      5.0005788              0
  21.6     0.90562512    -0.47488768              0      2.0161303      5.8772272              0
  21.7      1.0064316    -0.18102632              0     0.15824528       6.211404              0
  21.7      1.0143439     0.12954388              0     -1.7142459      5.9722644              0
  21.8      0.9286316      0.4281571              0     -3.4285111      5.1818812              0
  21.8     0.75720605     0.68725116              0     -4.8263227      3.9132072              0
  21.9     0.51588991     0.88291152              0     -5.7786617      2.2833418              0
  21.9     0.22695683     0.99707861              0     -6.1976268     0.44272254              0
    22   -0.082924513      1.0192147              0     -6.0445471     -1.4387603              0
    22    -0.38515187     0.94727672              0     -5.3335521     -3.1874446              0
  22.1    -0.65182947     0.78790449              0      -4.130267     -4.6419259              0
  22.1    -0.85834282      0.5558082              0     -2.5457557     -5.6679546              0
  22.2    -0.98563061     0.27241047              0    -0.72626959     -6.1708276              0
  22.2     -1.0219441   -0.036130909              0      1.1602516     -6.1041295              0
  22.3     -0.9639315    -0.34133738              0      2.9396809     -5.4740166              0
  22.3    -0.81694746    -0.61503821              0      4.4477758     -4.3386485              0
  22.4    -0.59455867    -0.83197064              0      5.5453384     -2.8028206              0
  22.4    -0.31729175    -0.97211167              0      6.1310628     -1.0082907              0
  22.5   -0.010738611     -1.0225262              0      6.1508864     0.87930514              0
  22.5     0.29680571    -0.97856095              0      5.6029794      2.6857405              0
  22.6     0.57695468    -0.84427392              0      4.5379141      4.2442805              0
  22.6     0.80385039     -0.6320599              0      3.0539965      5.4110707              0
  22.7     0.95655021    -0.36150636              0      1.2881932      6.0784159              0
  22.7      1.0209599   -0.057585568              0    -0.59651114      6.1847195              0
  22.8     0.99113431     0.25165041              0     -2.4261571      5.7201698              0
  22.8     0.86982646      0.5376589              0     -4.0318673      4.7276449              0
  22.9     0.66823309     0.77404114              0     -5.2654338      3.2987556              0
  22.9      0.4049614     0.93897892              0     -6.0129974      1.5653891              0
    23     0.10431153      1.0172484              0     -6.2055578     -0.3124638              0
    23    -0.20596636      1.0016252              0     -5.8253414     -2.1614761              0
  23.1    -0.49723343     0.89355138              0     -4.9074424     -3.8109828              0
  23.1    -0.74260555     0.70300224              0     -3.5365836     -5.1087335              0
  23.2    -0.91943473     0.44756557              0     -1.8392959      -5.934945              0
  23.2     -1.0113995     0.15081832              0    0.027759938     -6.2133574              0
  23.3     -1.0100115    -0.15984955              0      1.8922535     -5.9182732              0
  23.3    -0.91539885    -0.45576321              0      3.5820909     -5.0769288              0
  23.4     -0.7362943    -0.70960965              0      4.9412991     -3.7669807              0
  23.4    -0.48922935    -0.89795869              0      5.8444225     -2.1093381              0
  23.5    -0.19700823     -1.0034256              0       6.208102    -0.25700225              0
  23.5     0.11339688     -1.0162757              0        5.99877       1.619055              0
  23.6     0.41333538    -0.93532295              0      5.2357479      3.3456726              0
  23.6     0.67512277    -0.76803932              0       3.989463      4.7634825              0
  23.7     0.87459592     -0.5298652              0      2.3749483      5.7416201              0
  23.7     0.99334334    -0.24278419              0     0.54122445      6.1898027              0
  23.8      1.0204046    0.066705943              0     -1.3424548      6.0666627              0
  23.8     0.95328182     0.37003908              0     -3.1022246      5.3835661              0
  23.9     0.79817059     0.63921738              0     -4.5756572       4.203563              0
  23.9     0.56938773     0.84939553              0     -5.6267539      2.6355685              0
    24     0.28805004     0.98117396              0     -6.1584978     0.82430947              0
    24   -0.019874852      1.0223894              0     -6.1218086     -1.0630338              0
  24.1    -0.32596528     0.96923774              0     -5.5200727     -2.8522585              0
  24.1    -0.60196891     0.82662481              0     -4.4088308     -4.3782179              0
  24.2    -0.82241045     0.60771392              0     -2.8906511     -5.5000652              0
  24.2    -0.96694301     0.33271065              0     -1.1056625     -6.1142531              0
  24.3     -1.0222261    0.026997998              0     0.78137935     -6.1640918              0
  24.3    -0.98315716    -0.28120659              0      2.5962994      -5.644981              0
  24.4    -0.85334219    -0.56345564              0      4.1715795      -4.604835              0
  24.4    -0.64476322    -0.79369739              0      5.3618202       -3.13966              0
  24.5    -0.37667221    -0.95068039              0      6.0571617     -1.3846924              0
  24.5   -0.073814122      -1.019915              0      6.1934235     0.49808308              0
  24.6     0.23585705    -0.99501086              0      5.7580285      2.3348852              0
  24.6     0.52375848     -0.8782666              0       4.791164       3.956176              0
  24.7     0.76331667    -0.68045779              0      3.3820721      5.2123094              0
  24.7     0.93242028    -0.41984233              0      1.6608129      5.9873434              0
  24.8      1.0154609    -0.12047515              0    -0.21374028       6.209742              0
  24.8      1.0047739     0.19001195              0     -2.0685651      5.8589777              0
  24.9     0.90134566     0.48296083              0     -3.7324602      4.9674261              0
  24.9     0.71472265     0.73133214              0     -5.0518469      3.6173781              0
    25      0.4621303     0.91220104              0      -5.904945      1.9334439              0
    25     0.16688305      1.0088732              0     -6.2130132     0.07105162              0
  25.1    -0.14376761      1.0124258              0     -5.9476164     -1.7978987              0
  25.1    -0.44114843     0.92253088              0     -5.1332511      -3.500902              0
  25.2    -0.69781098     0.74748578              0     -3.8450835     -4.8807698              0
  25.2    -0.89006516     0.50344729              0     -2.2020124     -5.8101396              0
  25.3     -1.0001658     0.21294031              0    -0.35569423       -6.20323              0
  25.3     -1.0179505   -0.097221191              0      1.5234547     -6.0237585              0
  25.4    -0.94177775    -0.39840912              0      3.2619879     -5.2882904              0
  25.4    -0.77867835    -0.66282364              0      4.6994376     -4.0647099              0
  25.5    -0.54370647    -0.86605914              0      5.7031264     -2.4659543              0
  25.5    -0.25855015    -0.98935685              0      6.1804131    -0.63958948              0
  25.6    0.050470503     -1.0213363              0       6.087244      1.2458098              0
  25.6      0.3548327    -0.95904583              0      5.4322185      3.0162201              0
  25.7     0.62644362    -0.80823483              0      4.2757959      4.5082314              0
  25.7     0.84023342    -0.58282326              0      2.7247148      5.5841302              0
  25.8     0.97646916    -0.30361675              0     0.92214088      6.1446104              0
  25.8      1.0225762   0.0036137695              0    -0.96554723      6.1379394              0
  25.9     0.97429884     0.31051074              0     -2.7641147      5.5647328              0
  25.9     0.83609311     0.58874738              0     -4.3075528      4.4778979              0
    26     0.62071547     0.81264227              0     -5.4534011      2.9777504              0
    26     0.34804541     0.96152979              0     -6.0958971      1.2027547              0
  26.1    0.043250557      1.0216675              0     -6.1757382    -0.68325594              0
  26.1    -0.26553635     0.98750473              0     -5.6855549     -2.5062017              0
  26.2     -0.5498141     0.86219465              0     -4.6705914     -4.0978235              0
  26.2    -0.78334366     0.65730348              0     -3.2245294     -5.3112137              0
  26.3    -0.94457014     0.39174279              0     -1.4808415     -6.0343757              0
  26.3     -1.0186122    0.090024008              0     0.39952905     -6.2005611              0
  26.4    -0.99863576    -0.22000405              0      2.2430228     -5.7944309              0
  26.4    -0.88648462    -0.50972559              0      3.8794842     -4.8534713              0
  26.5    -0.69251041    -0.75239916              0      5.1578668     -3.4645333              0
  26.5    -0.43461707    -0.92562582              0      5.9601752     -1.7558168              0
  26.6    -0.13660831     -1.0134167              0      6.2123558     0.11496269              0
  26.6     0.17400948     -1.0076685              0      5.8911322       1.975131              0
  26.7     0.46856609    -0.90891197              0      5.0261535      3.6529936              0
  26.7     0.71987376    -0.72626229              0      3.6972578      4.9936826              0
  26.8     0.90473665    -0.47657816              0      2.0271029      5.8734517              0
  26.8      1.0060918    -0.18290558              0     0.16984521      6.2110976              0
  26.9      1.0145841      0.1276493              0     -1.7030893      5.9754554              0
  26.9     0.92942959     0.42642208              0     -3.4188276      5.1882751              0
    27     0.75848821     0.68583583              0     -4.8190061      3.9222138              0
    27     0.51753791     0.88194652              0     -5.7743874      2.2941298              0
  27.1     0.22881854     0.99665301              0     -6.1967892     0.45429625              0
  27.1   -0.081020918      1.0193678              0     -6.0472236     -1.4274692              0
  27.2     -0.3833821     0.94799437              0     -5.3394956     -3.1774783              0
  27.2    -0.65035687     0.78912045              0     -4.1389289     -4.6342042              0
  27.3    -0.85730332     0.55741024              0     -2.5563365     -5.6631903              0
  27.3    -0.98512014     0.27425073              0    -0.73779275     -6.1694605              0
  27.4     -1.0220098   -0.034222298              0      1.1488497     -6.1062857              0
  27.4    -0.96456729    -0.33953658              0      2.9294527     -5.4794971              0
  27.5    -0.81809466    -0.61351144              0      4.4396654     -4.3469475              0
  27.5    -0.59611139    -0.83085881              0      5.5400942      -2.813172              0
  27.6    -0.31910668    -0.97151741              0       6.129169     -1.0197391              0
  27.6   -0.012648227     -1.0225044              0      6.1525178     0.86781642              0
  27.7     0.29497766    -0.97911354              0      5.6079855      2.6752719              0
  27.7     0.57537694    -0.84534995              0      4.5458327      4.2357982              0
  27.8     0.80266857    -0.63356004              0      3.0640967      5.4053577              0
  27.8     0.95587341    -0.36329215              0      1.2995428      6.0759995              0
  27.9      1.0208505   -0.059492177              0    -0.58495973      6.1858227              0
  27.9     0.99160256     0.24979896              0     -2.4154701      5.7246908              0
    28     0.87082905      0.5360335              0     -4.0230311      4.7351665              0
    28      0.6696775     0.77279183              0     -5.2592639      3.3085834              0
  28.1      0.4067143     0.93822099              0     -6.0100635       1.576616              0
  28.1     0.10621113      1.0170518              0     -6.2061305    -0.30087397              0
  28.2     -0.2040954      1.0020081              0     -5.8293679     -2.1505931              0
  28.2    -0.49556379     0.89447844              0     -4.9145511     -3.8018112              0
  28.3    -0.74129135     0.70438788              0     -3.5461183     -5.1021198              0
  28.3    -0.91859727     0.44928189              0     -1.8503766     -5.9314996              0
  28.4     -1.0111161     0.15270691              0    0.016156037     -6.2133984              0
  28.4     -1.0103083    -0.15796301              0      1.8811974     -5.9217968              0
  28.5    -0.91624842    -0.45405285              0      3.5726031     -5.0836097              0
  28.5    -0.73761826    -0.70823333              0      4.9342554     -3.7762024              0
  28.6    -0.49090549    -0.89704345              0      5.8404729     -2.1202493              0
  28.6    -0.19888184     -1.0030559              0      6.2076112    -0.26859584              0
  28.7     0.11149872     -1.0164857              0      6.0017832      1.6078491              0
  28.7     0.41158788    -0.93609325              0       5.241987      3.3358886              0
  28.8     0.67368723    -0.76929882              0      3.9983522      4.7560236              0
  28.8     0.87360484    -0.53149764              0       2.385667      5.7371747              0
  28.9     0.99288819     -0.2446389              0     0.55278337      6.1887811              0
  28.9      1.0205274    0.064800154              0     -1.3311225      6.0691592              0
    29     0.95397123     0.36825812              0      -3.092165      5.3893503              0
    29     0.79936298     0.63772563              0     -4.5677988       4.212101              0
  29.1     0.57097304     0.84833068              0      -5.621822      2.6460723              0
  29.1     0.28988194     0.98063429              0     -6.1569476     0.83580943              0
  29.2   -0.017965438      1.0224248              0     -6.1237832     -1.0515991              0
  29.2     -0.3241546     0.96984481              0     -5.5253898     -2.8419444              0
  29.3    -0.60042409     0.82774759              0     -4.4169997     -4.3699765              0
  29.3    -0.82127407     0.60924876              0     -2.9009178     -5.4946571              0
  29.4    -0.96631996      0.3345159              0     -1.1170794     -6.1121776              0
  29.4     -1.0221739    0.028907025              0     0.76986614     -6.1655403              0
  29.5    -0.98368062    -0.27936999              0      2.5857525     -5.6498199              0
  29.5    -0.85439299    -0.56186098              0      4.1629724     -4.6126177              0
  29.6    -0.64624438    -0.79249187              0      5.3559474     -3.1496681              0
  29.6    -0.37844701    -0.94997527              0      6.0545651     -1.3960022              0
  29.7   -0.075718751     -1.0197754              0      6.1943429     0.48651559              0
  29.7     0.23399839     -0.9954496              0       5.762379      2.3241277              0
  29.8     0.52211734    -0.87924322              0       4.798544      3.9472213              0
  29.8     0.76204454    -0.68188215              0      3.3918005      5.2059841              0
  29.9     0.93163457    -0.42158295              0      1.6719918      5.9842313              0
  29.9      1.0152342    -0.12237138              0     -0.2021428      6.2101304              0
    30       1.005127     0.18813514              0     -2.0576195      5.8628306              0
    30     0.90224604     0.48127667              0     -3.7231767       4.974388              0
  30.1     0.71608721     0.72999607              0     -5.0450824      3.6268064              0
  30.1     0.46383309     0.91133639              0     -5.9013239      1.9444684              0
  30.2      0.1687669      1.0085598              0     -6.2128696    0.082654706              0
  30.2    -0.14187658      1.0126925              0     -5.9509637      -1.786788              0
  30.3    -0.43942477     0.92335314              0     -5.1397803     -3.4913092              0
  30.3    -0.69641378     0.74878768              0      -3.854192     -4.8735803              0
  30.4    -0.88912338     0.50510867              0     -2.2128594     -5.8060171              0
  30.4    -0.99976635     0.21480781              0    -0.36727855     -6.2025549              0
  30.5     -1.0181303   -0.095319932              0      1.5122023     -6.0265932              0
  30.5    -0.94252016    -0.39664959              0       3.252106     -5.2943732              0
  30.6    -0.77991486    -0.66136825              0      4.6918383     -4.0734794              0
  30.6    -0.54532295    -0.86504222              0      5.6985111     -2.4766009              0
  30.7    -0.26039739    -0.98887226              0      6.1792079    -0.65113069              0
  30.7    0.048563002     -1.0214288              0        6.08956      1.2344393              0
  30.8       0.353041    -0.95970683              0       5.437842      3.0060698              0
  30.8      0.6249331    -0.80940335              0      4.2842079      4.5002382              0
  30.9     0.83914349    -0.58439144              0      2.7351388      5.5790319              0
  30.9     0.97590043    -0.30543984              0     0.93361473      6.1428775              0
    31      1.0225812   0.0017040351              0    -0.95408254      6.1397319              0
    31     0.97487704     0.30869063              0     -2.7537174      5.5698852              0
  31.1     0.83719117     0.58718489              0     -4.2991825      4.4859348              0
  31.1     0.62223205     0.81148163              0     -5.4478304      2.9879298              0
  31.2     0.34984053     0.96087812              0     -6.0936403      1.2141371              0
  31.2    0.045158512       1.021585              0     -6.1770035    -0.67172115              0
  31.3    -0.26369166     0.98799892              0     -5.6902254     -2.4955792              0
  31.3    -0.54820293     0.86321996              0     -4.6782362     -4.0890937              0
  31.4    -0.78211474     0.65876527              0     -3.2344428     -5.3051824              0
  31.4    -0.94383688     0.39350615              0     -1.4921085     -6.0315996              0
  31.5     -1.0184423    0.091926176              0      0.3879484     -6.2012964              0
  31.5    -0.99904489    -0.21813864              0      2.2321974     -5.7986098              0
  31.6    -0.88743502    -0.50806913              0      3.8704132      -4.860708              0
  31.6    -0.69391436    -0.75110453              0      5.1513876     -3.4741599              0
  31.7    -0.43634498    -0.92481253              0      5.9568857     -1.7669447              0
  31.7    -0.13850069     -1.0131598              0      6.2125597     0.10336051              0
  31.8     0.17212729     -1.0079917              0      5.8948106      1.9641255              0
  31.8     0.46686782    -0.90978547              0      5.0329669      3.6436006              0
  31.9     0.71851617    -0.72760544              0      3.7065773       4.986769              0
  31.9     0.90384503    -0.47826699              0      2.0380684      5.8696557              0
    32      1.0057485     -0.1847842              0     0.18144455      6.2107696              0
    32      1.0148207     0.12575428              0     -1.6919268      5.9786257              0
  32.1     0.93022434     0.42468556              0     -3.4091322       5.194651              0
  32.1     0.75976773     0.68441811              0     -4.8116727      3.9312068              0
  32.2      0.5191841     0.88097845              0     -5.7700928      2.3049099              0
  32.2     0.23067946     0.99622394              0     -6.1959299     0.46586836              0
  32.3    -0.07911704      1.0195174              0     -6.0498789     -1.4161731              0
  32.3    -0.38161099     0.94870871              0     -5.3454204     -3.1675009              0
  32.4    -0.64888201     0.79033366              0     -4.1475763     -4.6264664              0
  32.4    -0.85626082     0.55901034              0     -2.5669084     -5.6584063              0
  32.5    -0.98460624     0.27609003              0    -0.74931334     -6.1680719              0
  32.5     -1.0220719   -0.032313568              0      1.1374438     -6.1084206              0
  32.6    -0.96519972     -0.3377346              0      2.9192142     -5.4849584              0
  32.6    -0.81923901    -0.61198252              0      4.4315394     -4.3552313              0
  32.7    -0.59766204    -0.82974409              0      5.5348308     -2.8235136              0
  32.7     -0.3209205    -0.97091977              0      6.1272539     -1.0311839              0
  32.8   -0.014557799      -1.022479              0      6.1541278     0.85632468              0
  32.8     0.29314859    -0.97966273              0      5.6129719       2.664794              0
  32.9     0.57379719    -0.84642303              0      4.5537354      4.2273012              0
  32.9     0.80148396    -0.63505797              0      3.0741862      5.3996259              0
    33     0.95519327    -0.36507667              0      1.3108878      6.0735619              0
    33      1.0207377   -0.061398579              0    -0.57340628      6.1869044              0
  33.1     0.99206735     0.24794664              0     -2.4047747      5.7291919              0
  33.1     0.87182861     0.53440624              0     -4.0141809      4.7426715              0
  33.2     0.67111957     0.77153981              0     -5.2530758      3.3183996              0
  33.2     0.40846578     0.93745979              0     -6.0071086      1.5878374              0
  33.3     0.10811035      1.0168517              0     -6.2066816    -0.28928309              0
  33.3    -0.20222373      1.0023875              0     -5.8333741     -2.1397026              0
  33.4    -0.49389243     0.89540238              0     -4.9216427     -3.7926263              0
  33.4    -0.73997457     0.70577106              0     -3.5556406     -5.0954883              0
  33.5     -0.9177566     0.45099665              0     -1.8614508     -5.9280336              0
  33.5     -1.0108291     0.15459497              0   0.0045520798     -6.2134178              0
  33.6     -1.0106015    -0.15607592              0      1.8701348     -5.9252997              0
  33.6     -0.9170948     -0.4523409              0      3.5631029     -5.0902729              0
  33.7    -0.73893965    -0.70685455              0      4.9271945     -3.7854108              0
  33.7    -0.49257992    -0.89612509              0       5.836503      -2.131153              0
  33.8    -0.20075477     -1.0026827              0      6.2070988     -0.2801885              0
  33.8     0.10960017     -1.0166922              0      6.0047755      1.5966376              0
  33.9     0.40983895    -0.93686028              0      5.2482079      3.3260931              0
  33.9     0.67224934    -0.77055563              0      4.0072274      4.7485481              0
    34     0.87261071    -0.53312822              0      2.3963774      5.7327093              0
    34     0.99242958    -0.24649276              0     0.56434036      6.1877379              0
  34.1      1.0206466    0.062894139              0     -1.3197857      6.0716346              0
  34.1     0.95465732     0.36647587              0     -3.0820947      5.3951157              0
  34.2     0.80055258     0.63623165              0     -4.5599245      4.2206243              0
  34.2     0.57255636     0.84726287              0     -5.6168705      2.6565668              0
  34.3     0.29171283     0.98009121              0     -6.1553759     0.84730648              0
  34.3   -0.016055962      1.0224565              0     -6.1257364     -1.0401607              0
  34.4    -0.32234278      0.9704485              0     -5.5306877     -2.8316204              0
  34.4    -0.59887717     0.82886748              0     -4.4251532     -4.3617199              0
  34.5    -0.82013483     0.61078148              0     -2.9111743     -5.4892299              0
  34.5    -0.96569354     0.33631999              0     -1.1284923     -6.1100807              0
  34.6     -1.0221182    0.030815952              0     0.75835025     -6.1669673              0
  34.6    -0.98420065    -0.27753241              0      2.5751966     -5.6546391              0
  34.7    -0.85544082    -0.56026437              0      4.1543508     -4.6203843              0
  34.7    -0.64772328    -0.79128358              0      5.3500558     -3.1596652              0
  34.8    -0.38022049    -0.94926684              0      6.0519474      -1.407307              0
  34.8   -0.077623117     -1.0196322              0      6.1952407      0.4749464              0
  34.9     0.23213892    -0.99588487              0      5.7667094       2.313362              0
  34.9     0.52047439    -0.88021677              0      4.8059074      3.9382528              0
    35     0.76076975    -0.68330413              0      3.4015171      5.1996406              0
    35     0.93084561     -0.4233221              0      1.6831648      5.9810983              0
  35.1      1.0150039    -0.12426719              0    -0.19054462      6.2104971              0
  35.1      1.0054766     0.18625767              0     -2.0466667      5.8666631              0
  35.2     0.90314329     0.47959082              0     -3.7138802      4.9813327              0
  35.2     0.71744928     0.72865746              0     -5.0383003      3.6362221              0
  35.3     0.46553426     0.91046856              0     -5.8976822      1.9554861              0
  35.3     0.17065016      1.0082429              0     -6.2127044    0.094257503              0
  35.4    -0.13998507      1.0129557              0     -5.9542903     -1.7756711              0
  35.4    -0.43769958     0.92417219              0     -5.1462916     -3.4817042              0
  35.5    -0.69501416     0.75008698              0      -3.863287     -4.8663739              0
  35.5    -0.88817851     0.50676828              0     -2.2236986     -5.8018743              0
  35.6    -0.99936344     0.21667457              0    -0.37886159     -6.2018582              0
  35.6     -1.0183065   -0.093418341              0      1.5009446     -6.0294068              0
  35.7    -0.94325929    -0.39488868              0      3.2422127     -5.3004375              0
  35.7    -0.78114865    -0.65991055              0      4.6842227     -4.0822346              0
  35.8    -0.54693752    -0.86402228              0       5.693876     -2.4872389              0
  35.8    -0.26224372    -0.98838423              0      6.1779811    -0.66266963              0
  35.9    0.046655332     -1.0215177              0      6.0918547      1.2230645              0
  35.9     0.35124807    -0.96036449              0      5.4434465       2.995909              0
    36      0.6234204    -0.81056904              0      4.2926049      4.4922293              0
    36     0.83805064    -0.58595757              0      2.7455532      5.5739141              0
  36.1      0.9753283    -0.30726187              0     0.94508533      6.1411232              0
  36.1      1.0225826 -0.00020570534              0    -0.94261453       6.141503              0
  36.2     0.97545184     0.30686944              0     -2.7433105      5.5750183              0
  36.2     0.83828632     0.58562036              0     -4.2907972       4.493956              0
  36.3     0.62374646     0.81031815              0     -5.4422408      2.9980988              0
  36.3     0.35163442     0.96022309              0     -6.0913622      1.2255153              0
  36.4    0.047066311      1.0214989              0     -6.1782472    -0.66018402              0
  36.4    -0.26184605     0.98848966              0     -5.6948762     -2.4849479              0
  36.5    -0.54658986     0.86424226              0     -4.6858647     -4.0803497              0
  36.5    -0.78088309     0.66022478              0      -3.244345     -5.2991326              0
  36.6    -0.94310034     0.39526815              0     -1.5033703     -6.0288024              0
  36.6     -1.0182689    0.093828024              0     0.37636639     -6.2020101              0
  36.7    -0.99945053    -0.21627248              0      2.2213642     -5.8027685              0
  36.7    -0.88838232    -0.50641091              0      3.8613288     -4.8679278              0
  36.8    -0.69531588    -0.74980729              0      5.1448904     -3.4837744              0
  36.8    -0.43807136    -0.92399601              0      5.9535754     -1.7780665              0
  36.9    -0.14039259     -1.0128993              0      6.2127419    0.091757969              0
  36.9      0.1702445     -1.0083114              0      5.8984684      1.9531131              0
    37     0.46516792    -0.91065579              0      5.0397628      3.6341948              0
    37     0.71715606    -0.72894605              0       3.715884      4.9798381              0
  37.1     0.90295026    -0.47995414              0      2.0490268      5.8658392              0
  37.1      1.0054016    -0.18666218              0     0.19304325      6.2104199              0
  37.2      1.0150538     0.12385881              0     -1.6807583       5.981775              0
  37.2     0.93101585     0.42294757              0     -3.3994249      5.2010087              0
  37.3      0.7610446       0.682998              0     -4.8043225      3.9401861              0
  37.3     0.52082848      0.8800073              0     -5.7657782      2.3156819              0
  37.4     0.23253957      0.9957914              0     -6.1950491     0.47743886              0
  37.4   -0.077212887      1.0196633              0     -6.0525132     -1.4048721              0
  37.5    -0.37983854     0.94941974              0     -5.3513266     -3.1575124              0
  37.5    -0.64740487     0.79154411              0     -4.1562093     -4.6187125              0
  37.6    -0.85521534     0.56060849              0     -2.5774714     -5.6536026              0
  37.6    -0.98408891     0.27792836              0    -0.76083131     -6.1666617              0
  37.6     -1.0221305   -0.030404725              0       1.126034     -6.1105342              0
  37.7    -0.96582878    -0.33593144              0      2.9089656     -5.4904007              0
  37.7    -0.82038049    -0.61045147              0       4.423398     -4.3634999              0
  37.8    -0.59921059    -0.82862647              0       5.529548     -2.8338453              0
  37.8    -0.32273319    -0.97031873              0      6.1253174     -1.0426252              0
  37.9    -0.01646732       -1.02245              0      6.1557163     0.84482995              0
  37.9      0.2913185    -0.98020849              0      5.6179388      2.6543067              0
    38     0.57221544    -0.84749316              0      4.5616222      4.2187894              0
    38     0.80029655    -0.63655369              0       3.084265      5.3938753              0
  38.1      0.9545098    -0.36685992              0      1.3222283      6.0711031              0
  38.1      1.0206212   -0.063304766              0    -0.56185083      6.1879645              0
  38.2     0.99252867     0.24609346              0     -2.3940708       5.733673              0
  38.2     0.87282513     0.53277711              0     -4.0053166        4.75016              0
  38.3      0.6725593     0.77028511              0     -5.2468693      3.3282043              0
  38.3     0.41021584     0.93669532              0     -6.0041327      1.5990533              0
  38.4      0.1100092       1.016648              0      -6.207211     -0.2776912              0
  38.4    -0.20035135      1.0027634              0       -5.83736     -2.1288047              0
  38.5    -0.49221935     0.89632319              0     -4.9287171     -3.7834282              0
  38.5     -0.7386552     0.70715178              0     -3.5651506      -5.088839              0
  38.6    -0.91691273     0.45270984              0     -1.8725185     -5.9245468              0
  38.6     -1.0105387     0.15648249              0  -0.0070518935     -6.2134154              0
  38.7     -1.0108913    -0.15418828              0      1.8590657      -5.928782              0
  38.7    -0.91793797    -0.45062738              0      3.5535903     -5.0969184              0
  38.8    -0.74025846     -0.7054733              0      4.9201164     -3.7946061              0
  38.8    -0.49425264     -0.8952036              0      5.8325128     -2.1420494              0
  38.9      -0.202627     -1.0023061              0      6.2065647    -0.29178017              0
  38.9     0.10770124     -1.0168951              0      6.0077469      1.5854205              0
    39     0.40808858    -0.93762405              0      5.2544104      3.3162859              0
    39      0.6708091    -0.77180976              0      4.0160887      4.7410561              0
  39.1     0.87161354    -0.53475695              0      2.4070795      5.7282239              0
  39.1     0.99196751    -0.24834576              0     0.57589538      6.1866732              0
  39.2      1.0207623    0.060987905              0     -1.3084442      6.0740888              0
  39.2     0.95534007     0.36469235              0     -3.0720136      5.4008623              0
  39.3     0.80173939     0.63473546              0     -4.5520342      4.2291329              0
  39.3     0.57413768     0.84619211              0     -5.6118994       2.667052              0
  39.4     0.29354271     0.97954471              0     -6.1537828     0.85880057              0
  39.4   -0.014146429      1.0224847              0     -6.1276683     -1.0287187              0
  39.5    -0.32052984      0.9710488              0     -5.5359663     -2.8212866              0
  39.5    -0.59732816     0.82998447              0     -4.4332913      -4.353448              0
  39.6    -0.81899272     0.61231207              0     -2.9214207     -5.4837835              0
  39.6    -0.96506376      0.3381229              0     -1.1399013     -6.1079625              0
  39.7     -1.0220588    0.032724771              0     0.74683171     -6.1683728              0
  39.7    -0.98471724    -0.27569387              0      2.5646317     -5.6594386              0
  39.8    -0.85648566     -0.5586658              0      4.1457146     -4.6281347              0
  39.8    -0.64919992    -0.79007254              0      5.3441456     -3.1696512              0
  39.9    -0.38199264     -0.9485551              0      6.0493087      -1.418607              0
  39.9   -0.079527212     -1.0194854              0      6.1961169     0.46337555              0
    40     0.23027863    -0.99631667              0      5.7710197      2.3025882              0
    40     0.51882962    -0.88118726              0      4.8132539      3.9292706              0
  40.1     0.75949231    -0.68472373              0      3.4112219       5.193279              0
  40.1     0.93005341    -0.42505978              0       1.694332      5.9779445              0
  40.2        1.01477    -0.12616256              0    -0.17894578      6.2108421              0
  40.2      1.0058227     0.18437955              0     -2.0357067      5.8704752              0
